127.0.0.1 - - [17/Aug/2022:12:46:02 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [17/Aug/2022:20:31:29 +0530] "GET /medicare/membership HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2022:20:31:29 +0530] "GET /medicare/membership?execution=e1s1 HTTP/1.1" 200 6065
0:0:0:0:0:0:0:1 - - [17/Aug/2022:20:31:33 +0530] "POST /medicare/membership?execution=e1s1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2022:20:31:33 +0530] "GET /medicare/membership?execution=e1s2 HTTP/1.1" 200 5938
0:0:0:0:0:0:0:1 - - [17/Aug/2022:20:31:52 +0530] "GET /medicare/resources/css/bootstrap.min.css.map HTTP/1.1" 200 542194
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:06 +0530] "GET /medicare/ HTTP/1.1" 200 10335
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:06 +0530] "GET /medicare/resources/css/dataTables.bootstrap.css HTTP/1.1" 200 4791
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:06 +0530] "GET /medicare/resources/js/productsController.js HTTP/1.1" 200 484
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:06 +0530] "GET /medicare/resources/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:06 +0530] "GET /medicare/resources/css/bootstrap-readable-theme.css HTTP/1.1" 200 124547
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:06 +0530] "GET /medicare/resources/js/angular.js HTTP/1.1" 200 1249863
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:06 +0530] "GET /medicare/resources/css/myapp.css HTTP/1.1" 200 3875
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:07 +0530] "GET /medicare/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:07 +0530] "GET /medicare/resources/js/jquery.js HTTP/1.1" 200 95788
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:07 +0530] "GET /medicare/resources/js/jquery.validate.js HTTP/1.1" 200 47689
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:07 +0530] "GET /medicare/resources/js/myapp.js HTTP/1.1" 200 10685
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:07 +0530] "GET /medicare/resources/images/banner2.jpg HTTP/1.1" 200 32874
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:07 +0530] "GET /medicare/resources/js/bootbox.min.js HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:07 +0530] "GET /medicare/resources/images/banner1.jpg HTTP/1.1" 200 44759
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:07 +0530] "GET /medicare/resources/js/dataTables.bootstrap.js HTTP/1.1" 200 4559
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:07 +0530] "GET /medicare/resources/images/banner4.jpg HTTP/1.1" 200 20494
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:07 +0530] "GET /medicare/resources/js/jquery.dataTables.js HTTP/1.1" 200 448547
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:07 +0530] "GET /medicare/resources/images/banner3.jpg HTTP/1.1" 200 44384
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:07 +0530] "GET /medicare/resources/images/pre-loader.gif HTTP/1.1" 200 59977
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:07 +0530] "GET /medicare/resources/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:07 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1031
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:07 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1031
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:08 +0530] "GET /medicare/resources/images/PRDPQR123WGTX.jpg HTTP/1.1" 200 33392
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:08 +0530] "GET /medicare/resources/images/PRDDEF123GHIX.jpg HTTP/1.1" 200 230763
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:08 +0530] "GET /medicare/resources/images/PRDABC123DEFX.jpg HTTP/1.1" 200 14444
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:08 +0530] "GET /medicare/resources/images/PRDMNO123PQRX.jpg HTTP/1.1" 200 145629
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:08 +0530] "GET /medicare/resources/images/PRDDEF123DEFX.jpg HTTP/1.1" 200 17459
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:08 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:09 +0530] "GET /medicare/show/all/products HTTP/1.1" 200 6815
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:09 +0530] "GET /medicare/json/data/all/products?_=1660751889557 HTTP/1.1" 200 1256
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:09 +0530] "GET /medicare/resources/images/PRDABCXYZDEFX.jpg HTTP/1.1" 200 28457
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:11 +0530] "GET /medicare/cart/add/1/product HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:11 +0530] "GET /medicare/login HTTP/1.1" 200 3923
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:11 +0530] "GET /medicare/membership HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:11 +0530] "GET /medicare/membership?execution=e1s1 HTTP/1.1" 200 6065
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:13 +0530] "POST /medicare/membership?execution=e1s1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:13 +0530] "GET /medicare/membership?execution=e1s2 HTTP/1.1" 200 5938
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:15 +0530] "POST /medicare/membership?execution=e1s2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:15 +0530] "GET /medicare/membership?execution=e1s3 HTTP/1.1" 200 6127
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:50 +0530] "POST /medicare/membership?execution=e1s3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:50 +0530] "GET /medicare/membership?execution=e1s4 HTTP/1.1" 200 6015
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:54 +0530] "POST /medicare/membership?execution=e1s4 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:28:56 +0530] "GET /medicare/membership?execution=e1s5 HTTP/1.1" 200 4350
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:29:10 +0530] "GET /medicare/resources/css/bootstrap.min.css.map HTTP/1.1" 200 542194
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:47 +0530] "GET /medicare/ HTTP/1.1" 200 10335
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:47 +0530] "GET /medicare/resources/css/dataTables.bootstrap.css HTTP/1.1" 200 4791
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:47 +0530] "GET /medicare/resources/css/bootstrap-readable-theme.css HTTP/1.1" 200 124547
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:47 +0530] "GET /medicare/resources/js/productsController.js HTTP/1.1" 200 484
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:47 +0530] "GET /medicare/resources/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:47 +0530] "GET /medicare/resources/css/myapp.css HTTP/1.1" 200 3875
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:47 +0530] "GET /medicare/resources/js/angular.js HTTP/1.1" 200 1249863
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:47 +0530] "GET /medicare/resources/js/jquery.validate.js HTTP/1.1" 200 47689
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:47 +0530] "GET /medicare/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:47 +0530] "GET /medicare/resources/js/dataTables.bootstrap.js HTTP/1.1" 200 4559
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:47 +0530] "GET /medicare/resources/js/bootbox.min.js HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:47 +0530] "GET /medicare/resources/js/jquery.js HTTP/1.1" 200 95788
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:47 +0530] "GET /medicare/resources/js/jquery.dataTables.js HTTP/1.1" 200 448547
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:47 +0530] "GET /medicare/resources/js/myapp.js HTTP/1.1" 200 10685
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:48 +0530] "GET /medicare/resources/images/banner1.jpg HTTP/1.1" 200 44759
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:48 +0530] "GET /medicare/resources/images/banner2.jpg HTTP/1.1" 200 32874
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:48 +0530] "GET /medicare/resources/images/banner3.jpg HTTP/1.1" 200 44384
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:48 +0530] "GET /medicare/resources/images/banner4.jpg HTTP/1.1" 200 20494
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:48 +0530] "GET /medicare/resources/images/pre-loader.gif HTTP/1.1" 200 59977
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:48 +0530] "GET /medicare/resources/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:48 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1031
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:48 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1031
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:48 +0530] "GET /medicare/resources/images/PRDABC123DEFX.jpg HTTP/1.1" 200 14444
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:49 +0530] "GET /medicare/resources/images/PRDDEF123DEFX.jpg HTTP/1.1" 200 17459
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:49 +0530] "GET /medicare/resources/images/PRDPQR123WGTX.jpg HTTP/1.1" 200 33392
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:49 +0530] "GET /medicare/resources/images/PRDMNO123PQRX.jpg HTTP/1.1" 200 145629
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:49 +0530] "GET /medicare/resources/images/PRDDEF123GHIX.jpg HTTP/1.1" 200 230763
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:49 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:50 +0530] "GET /medicare/show/all/products HTTP/1.1" 200 6815
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:50 +0530] "GET /medicare/json/data/all/products?_=1660752170293 HTTP/1.1" 200 1256
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:50 +0530] "GET /medicare/resources/images/PRDABCXYZDEFX.jpg HTTP/1.1" 200 28457
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:51 +0530] "GET /medicare/cart/add/1/product HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:51 +0530] "GET /medicare/login HTTP/1.1" 200 3923
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:52 +0530] "GET /medicare/membership HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:52 +0530] "GET /medicare/membership?execution=e1s1 HTTP/1.1" 200 6065
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:54 +0530] "POST /medicare/membership?execution=e1s1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:54 +0530] "GET /medicare/membership?execution=e1s2 HTTP/1.1" 200 5938
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:56 +0530] "POST /medicare/membership?execution=e1s2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:32:56 +0530] "GET /medicare/membership?execution=e1s3 HTTP/1.1" 200 6127
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:33:15 +0530] "POST /medicare/membership?execution=e1s3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:33:15 +0530] "GET /medicare/membership?execution=e1s4 HTTP/1.1" 200 6015
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:33:20 +0530] "POST /medicare/membership?execution=e1s4 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:33:20 +0530] "GET /medicare/membership?execution=e1s5 HTTP/1.1" 200 4350
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:34:39 +0530] "GET /medicare/membership?execution=e1s4 HTTP/1.1" 200 6015
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:34:40 +0530] "GET /medicare/resources/css/bootstrap.min.css.map HTTP/1.1" 200 542194
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:39:59 +0530] "GET /medicare/ HTTP/1.1" 200 10335
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:39:59 +0530] "GET /medicare/resources/js/productsController.js HTTP/1.1" 200 484
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:39:59 +0530] "GET /medicare/resources/css/dataTables.bootstrap.css HTTP/1.1" 200 4791
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:39:59 +0530] "GET /medicare/resources/css/myapp.css HTTP/1.1" 200 3875
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:39:59 +0530] "GET /medicare/resources/css/bootstrap-readable-theme.css HTTP/1.1" 200 124547
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:39:59 +0530] "GET /medicare/resources/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:39:59 +0530] "GET /medicare/resources/js/angular.js HTTP/1.1" 200 1249863
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:39:59 +0530] "GET /medicare/resources/js/jquery.validate.js HTTP/1.1" 200 47689
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:39:59 +0530] "GET /medicare/resources/js/jquery.js HTTP/1.1" 200 95788
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:39:59 +0530] "GET /medicare/resources/js/dataTables.bootstrap.js HTTP/1.1" 200 4559
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:39:59 +0530] "GET /medicare/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:39:59 +0530] "GET /medicare/resources/js/bootbox.min.js HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:39:59 +0530] "GET /medicare/resources/js/myapp.js HTTP/1.1" 200 10685
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:39:59 +0530] "GET /medicare/resources/js/jquery.dataTables.js HTTP/1.1" 200 448547
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:39:59 +0530] "GET /medicare/resources/images/banner1.jpg HTTP/1.1" 200 44759
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:39:59 +0530] "GET /medicare/resources/images/banner2.jpg HTTP/1.1" 200 32874
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:39:59 +0530] "GET /medicare/resources/images/banner3.jpg HTTP/1.1" 200 44384
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:39:59 +0530] "GET /medicare/resources/images/banner4.jpg HTTP/1.1" 200 20494
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:39:59 +0530] "GET /medicare/resources/images/pre-loader.gif HTTP/1.1" 200 59977
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:40:00 +0530] "GET /medicare/resources/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:40:00 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1031
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:40:00 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1031
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:40:00 +0530] "GET /medicare/resources/images/PRDABC123DEFX.jpg HTTP/1.1" 200 14444
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:40:00 +0530] "GET /medicare/resources/images/PRDDEF123GHIX.jpg HTTP/1.1" 200 230763
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:40:00 +0530] "GET /medicare/resources/images/PRDPQR123WGTX.jpg HTTP/1.1" 200 33392
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:40:00 +0530] "GET /medicare/resources/images/PRDMNO123PQRX.jpg HTTP/1.1" 200 145629
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:40:00 +0530] "GET /medicare/resources/images/PRDDEF123DEFX.jpg HTTP/1.1" 200 17459
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:40:00 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:40:01 +0530] "GET /medicare/show/all/products HTTP/1.1" 200 6815
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:40:02 +0530] "GET /medicare/json/data/all/products?_=1660752602034 HTTP/1.1" 200 1256
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:40:02 +0530] "GET /medicare/resources/images/PRDABCXYZDEFX.jpg HTTP/1.1" 200 28457
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:40:03 +0530] "GET /medicare/cart/add/1/product HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:40:03 +0530] "GET /medicare/login HTTP/1.1" 200 3923
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:40:04 +0530] "GET /medicare/membership HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:40:04 +0530] "GET /medicare/membership?execution=e1s1 HTTP/1.1" 200 6065
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:40:06 +0530] "POST /medicare/membership?execution=e1s1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:40:06 +0530] "GET /medicare/membership?execution=e1s2 HTTP/1.1" 200 5938
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:40:08 +0530] "POST /medicare/membership?execution=e1s2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:40:08 +0530] "GET /medicare/membership?execution=e1s3 HTTP/1.1" 200 6127
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:26 +0530] "GET /medicare/ HTTP/1.1" 200 10335
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:26 +0530] "GET /medicare/resources/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:26 +0530] "GET /medicare/resources/css/bootstrap-readable-theme.css HTTP/1.1" 200 124547
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:26 +0530] "GET /medicare/resources/css/dataTables.bootstrap.css HTTP/1.1" 200 4791
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:26 +0530] "GET /medicare/resources/css/myapp.css HTTP/1.1" 200 3875
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:26 +0530] "GET /medicare/resources/js/productsController.js HTTP/1.1" 200 484
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:26 +0530] "GET /medicare/resources/js/angular.js HTTP/1.1" 200 1249863
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:26 +0530] "GET /medicare/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:26 +0530] "GET /medicare/resources/js/jquery.validate.js HTTP/1.1" 200 47689
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:26 +0530] "GET /medicare/resources/js/bootbox.min.js HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:26 +0530] "GET /medicare/resources/js/myapp.js HTTP/1.1" 200 10685
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:26 +0530] "GET /medicare/resources/images/banner1.jpg HTTP/1.1" 200 44759
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:26 +0530] "GET /medicare/resources/js/dataTables.bootstrap.js HTTP/1.1" 200 4559
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:26 +0530] "GET /medicare/resources/images/banner2.jpg HTTP/1.1" 200 32874
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:26 +0530] "GET /medicare/resources/js/jquery.js HTTP/1.1" 200 95788
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:26 +0530] "GET /medicare/resources/images/banner4.jpg HTTP/1.1" 200 20494
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:26 +0530] "GET /medicare/resources/js/jquery.dataTables.js HTTP/1.1" 200 448547
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:26 +0530] "GET /medicare/resources/images/banner3.jpg HTTP/1.1" 200 44384
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:26 +0530] "GET /medicare/resources/images/pre-loader.gif HTTP/1.1" 200 59977
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:27 +0530] "GET /medicare/resources/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:27 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1031
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:27 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1031
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:27 +0530] "GET /medicare/resources/images/PRDABC123DEFX.jpg HTTP/1.1" 200 14444
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:27 +0530] "GET /medicare/resources/images/PRDDEF123GHIX.jpg HTTP/1.1" 200 230763
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:27 +0530] "GET /medicare/resources/images/PRDDEF123DEFX.jpg HTTP/1.1" 200 17459
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:27 +0530] "GET /medicare/resources/images/PRDPQR123WGTX.jpg HTTP/1.1" 200 33392
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:27 +0530] "GET /medicare/resources/images/PRDMNO123PQRX.jpg HTTP/1.1" 200 145629
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:27 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:28 +0530] "GET /medicare/show/all/products HTTP/1.1" 200 6815
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:28 +0530] "GET /medicare/json/data/all/products?_=1660752688631 HTTP/1.1" 200 1256
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:28 +0530] "GET /medicare/resources/images/PRDABCXYZDEFX.jpg HTTP/1.1" 200 28457
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:30 +0530] "GET /medicare/cart/add/1/product HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:30 +0530] "GET /medicare/login HTTP/1.1" 200 3923
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:30 +0530] "GET /medicare/membership HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:30 +0530] "GET /medicare/membership?execution=e1s1 HTTP/1.1" 200 6065
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:32 +0530] "POST /medicare/membership?execution=e1s1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:32 +0530] "GET /medicare/membership?execution=e1s2 HTTP/1.1" 200 5938
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:39 +0530] "POST /medicare/membership?execution=e1s2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:39 +0530] "GET /medicare/membership?execution=e1s3 HTTP/1.1" 200 6127
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:50 +0530] "POST /medicare/membership?execution=e1s3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:41:50 +0530] "GET /medicare/membership?execution=e1s4 HTTP/1.1" 200 6015
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:43:29 +0530] "GET /medicare/ HTTP/1.1" 200 10335
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:43:29 +0530] "GET /medicare/resources/css/myapp.css HTTP/1.1" 200 3875
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:43:29 +0530] "GET /medicare/resources/css/bootstrap-readable-theme.css HTTP/1.1" 200 124547
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:43:29 +0530] "GET /medicare/resources/js/productsController.js HTTP/1.1" 200 484
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:43:29 +0530] "GET /medicare/resources/css/dataTables.bootstrap.css HTTP/1.1" 200 4791
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:43:29 +0530] "GET /medicare/resources/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:43:29 +0530] "GET /medicare/resources/js/angular.js HTTP/1.1" 200 1249863
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:43:29 +0530] "GET /medicare/resources/js/jquery.validate.js HTTP/1.1" 200 47689
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:43:29 +0530] "GET /medicare/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:43:29 +0530] "GET /medicare/resources/js/jquery.js HTTP/1.1" 200 95788
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:43:29 +0530] "GET /medicare/resources/js/dataTables.bootstrap.js HTTP/1.1" 200 4559
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:43:29 +0530] "GET /medicare/resources/js/bootbox.min.js HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:43:29 +0530] "GET /medicare/resources/js/myapp.js HTTP/1.1" 200 10685
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:43:29 +0530] "GET /medicare/resources/images/banner1.jpg HTTP/1.1" 200 44759
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:43:29 +0530] "GET /medicare/resources/images/banner2.jpg HTTP/1.1" 200 32874
0:0:0:0:0:0:0:1 - - [17/Aug/2022:21:43:29 +0530] "GET /medicare/resources/images/banner3.jpg HTTP/1.1" 200 44384
